Date,Price,Open,High,Low,Vol.,Change %
03/03/2025,2047.46,2047.38,2049.57,2027.53,15.55K,0.04%
02/28/2025,2046.57,2061.43,2067.37,2035.67,28.67K,-1.12%
02/27/2025,2069.7,2064.25,2073.18,2060.76,32.54K,0.36%
02/26/2025,2062.33,2039.21,2064.54,2038.26,32.71K,1.37%
02/25/2025,2034.54,2025.1,2037.21,2023.56,23.69K,0.55%
02/24/2025,2023.33,2041.16,2047.92,2019.44,14.29K,-0.89%
02/21/2025,2041.52,2041.4,2046.07,2028.22,63.31K,0.33%
02/20/2025,2034.73,2054.37,2070.45,2031.65,42.84K,-0.95%
02/19/2025,2054.18,2037.67,2054.18,2024.39,36.83K,1.49%
02/18/2025,2024.04,2012.83,2028.25,2010.75,57.22K,0.91%
02/17/2025,2005.74,1988.16,2007.55,1988.16,26.46K,0.70%
02/14/2025,1991.86,1974.43,1991.86,1974.43,21.35K,0.51%
02/13/2025,1981.8,1978.71,1987.71,1976.81,22.78K,0.08%
02/12/2025,1980.29,1980.46,1990.96,1970.04,25.08K,0.03%
02/11/2025,1979.61,1970.33,1988.6,1970.33,39.57K,0.64%
02/10/2025,1966.98,1953.51,1966.98,1952.16,32.33K,1.05%
02/07/2025,1946.57,1949.7,1955.48,1941.09,19.31K,-0.14%
02/06/2025,1949.39,1945.33,1953.51,1943.66,18.42K,-0.03%
02/05/2025,1950,1929.86,1954.13,1929.86,37.03K,1.33%
02/04/2025,1924.34,1902.71,1924.34,1894.84,22.00K,1.39%
02/03/2025,1897.93,1928.05,1928.05,1897.93,41.68K,-1.41%
01/31/2025,1924.98,1901.37,1925.55,1895.79,38.81K,1.42%
01/30/2025,1898.05,1887.3,1900.47,1885.49,22.20K,0.70%
01/29/2025,1884.84,1866.85,1885.77,1860.68,10.77K,0.87%
01/28/2025,1868.66,1857.06,1868.66,1857.06,12.50K,0.43%
01/27/2025,1860.67,1857.73,1867.28,1850.63,36.34K,0.11%
01/24/2025,1858.56,1853.25,1862.46,1851.92,19.00K,0.10%
01/23/2025,1856.64,1862.84,1864.6,1850.69,14.30K,0.04%
01/22/2025,1855.91,1870.14,1877.46,1853.56,30.91K,-0.23%
01/21/2025,1860.18,1828.68,1864.27,1828.68,53.53K,2.36%
01/20/2025,1817.26,1787.1,1820.33,1787.1,30.37K,1.69%
01/17/2025,1786.99,1776.1,1790.34,1770.64,29.59K,0.67%
01/16/2025,1775.18,1757.92,1784.12,1757.92,27.09K,1.13%
01/15/2025,1755.33,1729.96,1760.5,1729.96,26.34K,1.56%
01/14/2025,1728.4,1703.63,1733.7,1702.33,32.33K,1.74%
01/13/2025,1698.77,1692.29,1701.55,1692.29,23.54K,0.32%
01/10/2025,1693.35,1690.68,1696.97,1683.45,21.77K,0.69%
01/09/2025,1681.79,1678.62,1682.97,1676.46,16.40K,0.22%
01/08/2025,1678.16,1676.32,1679.46,1670.29,20.69K,0.20%
01/07/2025,1674.84,1672.52,1674.84,1667.96,20.99K,0.18%
01/06/2025,1671.84,1676.69,1676.88,1666.89,19.49K,-0.10%
01/03/2025,1673.46,1667.9,1678.13,1667.9,15.94K,0.23%
12/30/2024,1669.62,1668.02,1672,1665.54,14.97K,0.01%
12/27/2024,1669.47,1662.54,1674.45,1662.54,17.71K,0.41%
12/23/2024,1662.67,1655.34,1669.03,1655.34,17.01K,0.37%
12/20/2024,1656.51,1663.97,1666.8,1655.19,21.21K,-0.50%
12/19/2024,1664.84,1669.68,1671.71,1662.22,12.65K,-0.36%
12/18/2024,1670.89,1667.05,1676.31,1666.34,13.68K,0.27%
12/17/2024,1666.44,1659.55,1669.48,1658.94,15.60K,0.16%
12/16/2024,1663.78,1665.74,1668.09,1659.44,26.25K,-0.11%
12/13/2024,1665.54,1679.23,1679.23,1657.89,12.23K,-0.74%
12/12/2024,1678.01,1678,1678.01,1668.02,17.07K,0.08%
12/11/2024,1676.65,1675.62,1678.39,1670.76,14.82K,0.45%
12/10/2024,1669.19,1669.81,1676.25,1663.74,37.71K,-0.44%
12/09/2024,1676.65,1670.76,1680.54,1670.35,13.50K,0.42%
12/06/2024,1669.7,1667.83,1672.96,1660.69,26.93K,0.19%
12/05/2024,1666.55,1667.35,1675.71,1666.1,19.20K,-0.18%
12/04/2024,1669.49,1669.04,1672.52,1664.69,22.17K,-0.17%
12/03/2024,1672.34,1668.78,1676.74,1665.9,26.98K,0.61%
12/02/2024,1662.12,1653.54,1664.02,1653.54,17.19K,0.58%
11/29/2024,1652.61,1662.78,1664.52,1652.61,22.24K,-0.46%
11/28/2024,1660.29,1659.38,1665,1655.36,9.29K,0.10%
11/27/2024,1658.71,1658.37,1661.32,1652.47,18.63K,-0.05%
11/26/2024,1659.49,1645.53,1659.49,1645.53,11.54K,0.61%
11/25/2024,1649.45,1645.6,1654.49,1641.51,25.92K,-0.03%
11/22/2024,1650,1648.59,1653.77,1643.31,32.20K,0.28%
11/21/2024,1645.35,1642.19,1648.93,1636.33,27.78K,0.19%
11/20/2024,1642.27,1635.28,1645.53,1635.28,41.91K,0.30%
11/19/2024,1637.39,1645.9,1647.33,1631.39,30.94K,-0.62%
11/18/2024,1647.57,1648.42,1657.5,1639.92,13.35K,-0.05%
11/15/2024,1648.42,1638.25,1652.29,1638.25,16.02K,0.63%
11/14/2024,1638.14,1639.47,1645.84,1634.93,24.82K,0.11%
11/13/2024,1636.4,1636.46,1645.13,1634.43,14.84K,-0.01%
11/12/2024,1636.51,1638.09,1638.52,1633.52,20.27K,-0.08%
11/11/2024,1637.77,1635.77,1639.25,1629.51,22.68K,0.24%
11/08/2024,1633.8,1633.38,1640.63,1626.53,21.02K,0.17%
11/07/2024,1631.02,1628.01,1637.33,1628.01,10.05K,-0.05%
11/06/2024,1631.89,1635.1,1638.38,1628.45,22.87K,-0.32%
11/05/2024,1637.16,1631.66,1637.17,1626.75,30.53K,0.59%
11/04/2024,1627.61,1625.3,1631.05,1622.94,39.15K,-0.05%
10/30/2024,1628.36,1631.97,1636.02,1626.52,17.86K,-0.30%
10/29/2024,1633.31,1641.2,1642.65,1629.4,67.63K,-0.53%
10/28/2024,1641.98,1630.45,1649.33,1627.82,24.84K,0.52%
10/25/2024,1633.48,1626.5,1635.93,1623.51,24.76K,0.16%
10/24/2024,1630.87,1626.49,1633.43,1625.18,7.71K,-0.01%
10/23/2024,1630.99,1632.85,1634.82,1627.5,10.72K,-0.11%
10/22/2024,1632.85,1636.59,1639.64,1632.49,22.74K,-0.24%
10/21/2024,1636.73,1625.73,1638.83,1625.73,21.32K,0.43%
10/18/2024,1629.68,1629.49,1635.09,1615.35,25.10K,0.23%
10/17/2024,1625.97,1604.73,1630.32,1604.73,35.87K,0.88%
10/16/2024,1611.73,1613.78,1616.54,1607.72,14.13K,-0.02%
10/15/2024,1612.04,1606.3,1613.7,1605.34,14.18K,0.30%
10/14/2024,1607.25,1613.1,1615.72,1607.25,12.46K,-0.16%
10/11/2024,1609.75,1603.3,1611.51,1601.51,7.16K,0.44%
10/10/2024,1602.67,1601.41,1606.02,1597.63,29.05K,0.07%
10/09/2024,1601.58,1598.37,1603.19,1595.73,12.86K,0.43%
10/08/2024,1594.7,1598.74,1598.74,1589.35,15.85K,-0.28%
10/07/2024,1599.14,1589.19,1600.88,1589.04,11.68K,0.89%
10/04/2024,1584.96,1583.35,1586.52,1574.72,16.00K,0.22%
10/03/2024,1581.5,1578.16,1586.14,1575.78,31.95K,0.17%
10/02/2024,1578.84,1596.19,1596.19,1574.05,23.81K,-1.34%
10/01/2024,1600.24,1604.11,1605.76,1598.49,13.86K,-0.35%
09/30/2024,1605.89,1597.28,1610.96,1597.28,12.90K,0.38%
09/27/2024,1599.76,1600.83,1601.81,1590.23,17.84K,0.01%
09/26/2024,1599.62,1593.57,1600.93,1591.3,25.36K,0.05%
09/25/2024,1598.84,1606.04,1609.04,1593.43,19.39K,-0.78%
09/24/2024,1611.4,1612.74,1613.15,1605.55,30.92K,-0.36%
09/23/2024,1617.2,1616.46,1625.57,1616.46,22.55K,-0.03%
09/20/2024,1617.64,1613.03,1617.64,1609.71,28.59K,0.29%
09/19/2024,1612.94,1608.03,1615.43,1608.03,33.56K,0.20%
09/18/2024,1609.7,1602.06,1609.7,1595.86,28.16K,0.24%
09/17/2024,1605.9,1604.14,1609.74,1603,35.26K,0.03%
09/16/2024,1605.36,1605.01,1610.38,1603.16,,-0.12%
09/13/2024,1607.31,1612.05,1615.91,1606.72,39.04K,-0.34%
09/12/2024,1612.74,1607.65,1616.12,1606.72,21.40K,0.31%
09/11/2024,1607.71,1611.35,1614.45,1607.45,24.49K,-0.06%
09/10/2024,1608.61,1599.81,1608.72,1599.81,17.84K,0.40%
09/09/2024,1602.26,1604.7,1608.05,1597.27,8.49K,-0.11%
09/06/2024,1604.03,1596.4,1608.2,1596.4,14.09K,0.54%
09/05/2024,1595.45,1596.57,1596.67,1588.69,14.22K,-0.30%
09/04/2024,1600.19,1604.31,1610.39,1587.83,17.60K,-0.52%
09/03/2024,1608.55,1601.5,1608.72,1601.5,12.53K,0.41%
09/02/2024,1602.04,1606.98,1610.77,1601.62,44.82K,-0.18%
08/30/2024,1604.85,1609.89,1609.89,1601.28,17.70K,-0.23%
08/29/2024,1608.54,1610.52,1613.73,1606.62,36.24K,-0.04%
08/28/2024,1609.12,1607.67,1610.79,1604.42,8.76K,-0.19%
08/27/2024,1612.14,1611.4,1615.95,1608.27,8.84K,0.18%
08/26/2024,1609.22,1601.97,1611.44,1600.09,14.93K,0.58%
08/23/2024,1599.93,1602.65,1605.35,1598.25,17.92K,-0.37%
08/22/2024,1605.87,1586.1,1605.87,1584.41,40.70K,1.63%
08/21/2024,1580.15,1581.95,1581.95,1572.02,15.00K,-0.40%
08/20/2024,1586.42,1578.03,1586.42,1576.25,14.04K,0.06%
08/19/2024,1585.46,1593.19,1595.06,1578.92,17.60K,-0.35%
08/16/2024,1590.97,1589.29,1597.63,1587.93,9.76K,0.08%
08/14/2024,1589.69,1582.4,1592.3,1580.72,7.94K,0.25%
08/13/2024,1585.71,1590.92,1593.6,1583.31,9.07K,-0.43%
08/12/2024,1592.59,1595.55,1595.55,1586.51,9.33K,-0.26%
08/09/2024,1596.75,1597.49,1606.69,1595.64,8.49K,-0.04%
08/08/2024,1597.34,1603.87,1608.52,1590.64,9.91K,-0.12%
08/07/2024,1599.27,1587.74,1609.55,1587.74,12.52K,1.00%
08/06/2024,1583.41,1528.91,1587.87,1528.42,34.56K,3.20%
08/05/2024,1534.3,1596.49,1596.49,1517.91,61.08K,-4.52%
08/02/2024,1607.01,1638.56,1638.56,1591.16,39.38K,-1.65%
08/01/2024,1634.04,1642.9,1645.08,1632.69,18.66K,-0.33%
07/31/2024,1639.37,1659.88,1659.88,1631.34,21.62K,-0.87%
07/30/2024,1653.68,1639.75,1656.24,1637.11,26.81K,0.94%
07/29/2024,1638.32,1620.85,1640,1619.63,34.55K,0.77%
07/26/2024,1625.87,1604.06,1629.49,1604.06,22.01K,1.24%
07/25/2024,1605.91,1631.31,1632.95,1604.69,29.10K,-1.96%
07/24/2024,1638.09,1652.74,1654.58,1634.28,22.14K,-0.84%
07/23/2024,1651.92,1688.33,1688.33,1645.71,40.22K,-1.70%
07/22/2024,1680.44,1672.84,1685.98,1672.84,36.40K,0.55%
07/19/2024,1671.27,1676.07,1678.21,1668.83,24.62K,-0.49%
07/18/2024,1679.43,1677.21,1680.84,1672.38,16.81K,-0.09%
07/17/2024,1680.89,1696.9,1704.61,1677.55,33.06K,-0.06%
07/16/2024,1681.9,1657.64,1681.9,1652.83,40.86K,1.50%
07/15/2024,1657.09,1639.71,1657.73,1637.69,24.77K,1.21%
07/12/2024,1637.28,1629.84,1637.28,1625.73,34.44K,0.73%
07/11/2024,1625.44,1612.62,1625.44,1611.03,41.62K,1.04%
07/10/2024,1608.72,1598.97,1610.19,1598.97,25.04K,0.12%
07/09/2024,1606.85,1602.25,1606.85,1598.6,17.15K,0.36%
07/08/2024,1601.14,1596.99,1605.17,1594.73,31.97K,0.31%
07/05/2024,1596.19,1582.33,1597.3,1582.33,17.51K,0.79%
07/04/2024,1583.64,1574.61,1583.64,1574.15,11.13K,0.67%
07/03/2024,1573.1,1581.06,1582.74,1573.1,30.13K,-0.55%
07/02/2024,1581.84,1583.65,1583.65,1578.42,21.39K,-0.36%
07/01/2024,1587.5,1578.35,1587.5,1576.47,0.00K,0.69%
06/28/2024,1576.59,1568.11,1576.99,1566.85,21.45K,0.60%
06/27/2024,1567.11,1567.8,1572.99,1561.57,23.20K,-0.06%
06/26/2024,1567.99,1547.08,1567.99,1547.08,23.91K,0.57%
06/24/2024,1559.17,1557.96,1575.39,1550.56,18.41K,0.83%
06/21/2024,1546.36,1557.29,1560.68,1545.35,31.02K,-1.55%
06/20/2024,1570.72,1568.36,1582.64,1568.36,15.75K,-0.23%
06/19/2024,1574.41,1581.76,1598.47,1570.91,33.01K,0.08%
06/18/2024,1573.23,1569.69,1588.58,1569.69,25.11K,0.10%
06/17/2024,1571.63,1561.88,1571.63,1553.46,49.32K,0.96%
06/14/2024,1556.69,1557.36,1573.63,1556.69,37.98K,0.02%
06/13/2024,1556.31,1552.5,1559.58,1552.16,28.14K,0.39%
06/12/2024,1550.26,1543.03,1550.86,1543.03,23.31K,0.43%
06/11/2024,1543.59,1541.74,1546.13,1532.63,16.37K,0.85%
06/10/2024,1530.58,1526.89,1534.25,1517.76,24.24K,0.53%
06/07/2024,1522.52,1508.22,1533.29,1507.82,31.89K,1.05%
06/06/2024,1506.69,1495.37,1506.69,1493.67,22.78K,0.82%
06/05/2024,1494.44,1492.83,1497.72,1488.05,34.91K,-0.08%
06/04/2024,1495.69,1504.75,1508.44,1494.41,27.33K,-0.23%
06/03/2024,1499.17,1500.01,1505.03,1489.2,19.32K,0.43%
05/31/2024,1492.79,1493.65,1499.52,1488.78,20.65K,-0.10%
05/30/2024,1494.29,1494.39,1496.27,1491.53,12.82K,-0.13%
05/29/2024,1496.28,1494.83,1500.91,1491.91,22.09K,0.50%
05/28/2024,1488.77,1489.47,1494.56,1488.05,31.78K,-0.08%
05/27/2024,1489.96,1491.32,1496.48,1487.23,20.38K,-0.05%
05/24/2024,1490.67,1489.61,1493.46,1486.14,23.85K,-0.04%
05/23/2024,1491.24,1484.72,1491.24,1484.72,30.83K,-0.17%
05/22/2024,1493.79,1497.38,1503.48,1488.79,56.54K,-0.28%
05/21/2024,1498.04,1488.5,1502.19,1488.5,36.95K,0.57%
05/20/2024,1489.62,1486.56,1496.36,1486.56,28.37K,0.84%
05/17/2024,1477.16,1465.25,1482.29,1461.26,54.29K,0.46%
05/16/2024,1470.44,1458.36,1474.78,1456.66,31.10K,0.84%
05/15/2024,1458.22,1468.06,1468.7,1456.54,12.77K,-0.65%
05/14/2024,1467.72,1465.37,1472.7,1463.05,24.44K,0.15%
05/13/2024,1465.57,1463.64,1468.93,1454.84,37.51K,0.28%
05/10/2024,1461.53,1459.08,1472.68,1459.08,15.11K,0.38%
05/09/2024,1456.06,1451.12,1462.32,1451.12,19.18K,0.40%
05/08/2024,1450.23,1448.64,1457.43,1446.99,21.07K,0.29%
05/07/2024,1446.04,1442.05,1448.78,1441.5,20.40K,0.30%
05/06/2024,1441.71,1445.51,1450.42,1441.71,13.65K,0.31%
05/03/2024,1437.22,1426.27,1440.66,1426.27,16.62K,0.65%
04/30/2024,1427.97,1427.37,1429.41,1423.02,20.01K,-0.26%
04/29/2024,1431.73,1423.68,1432.05,1423.68,9.60K,0.58%
04/26/2024,1423.46,1420.02,1426.9,1417.44,60.85K,0.20%
04/25/2024,1420.67,1422.81,1432.76,1420.67,18.41K,0.17%
04/24/2024,1418.24,1414.23,1419.64,1414.23,21.11K,-0.08%
04/23/2024,1419.32,1414.74,1421.02,1410.78,14.03K,0.69%
04/22/2024,1409.57,1420.56,1420.56,1407.39,28.62K,-0.56%
04/19/2024,1417.53,1417.85,1425.4,1413.79,32.18K,0.20%
04/18/2024,1414.65,1418.1,1431.04,1414.65,18.72K,0.06%
04/17/2024,1413.86,1411.12,1417.26,1406,13.91K,0.46%
04/16/2024,1407.39,1422.25,1423.66,1396.97,30.97K,-0.47%
04/15/2024,1414.03,1435.28,1438.14,1412.67,21.69K,-1.71%
04/12/2024,1438.68,1436.09,1445.83,1436.09,17.75K,0.06%
04/11/2024,1437.77,1448.68,1448.68,1435.37,17.48K,-0.71%
04/10/2024,1448.07,1462.96,1462.96,1442.34,19.39K,-0.92%
04/09/2024,1461.55,1470.9,1470.9,1459.09,27.64K,-0.36%
04/08/2024,1466.89,1466.82,1471.83,1462.97,16.94K,0.09%
04/05/2024,1465.54,1461,1467.92,1458.99,15.73K,0.46%
04/04/2024,1458.88,1460.83,1463.89,1454.23,23.39K,-0.10%
04/03/2024,1460.38,1463,1468.15,1456.24,16.09K,-0.71%
04/02/2024,1470.87,1462.16,1471.44,1460.12,20.18K,0.28%
03/28/2024,1466.69,1466.89,1467.64,1460.91,16.08K,0.05%
03/27/2024,1465.96,1461.35,1468.99,1461.35,13.99K,-0.02%
03/26/2024,1466.32,1464.82,1467.41,1457.07,14.44K,0.57%
03/25/2024,1457.94,1452.32,1464.48,1450.46,28.70K,0.26%
03/22/2024,1454.1,1440.71,1460.26,1440.71,12.64K,1.33%
03/21/2024,1435.07,1433.21,1442.17,1432.94,18.73K,-0.01%
03/20/2024,1435.16,1442.64,1442.64,1433.8,17.34K,-0.20%
03/19/2024,1438.02,1451.96,1452.16,1434.62,23.24K,-1.26%
03/18/2024,1456.4,1440.62,1456.6,1437.07,12.66K,0.66%
03/15/2024,1446.82,1419.38,1447.86,1419.38,28.17K,1.53%
03/14/2024,1424.97,1413.33,1425.82,1413.33,24.45K,0.99%
03/13/2024,1410.97,1408.07,1415.59,1403.87,34.81K,0.26%
03/12/2024,1407.37,1411.13,1411.13,1401.93,28.70K,0.13%
03/11/2024,1405.49,1407.43,1407.43,1400.79,41.74K,-0.26%
03/08/2024,1409.1,1414.91,1416.22,1398.43,38.03K,-0.33%
03/07/2024,1413.8,1411.05,1416.15,1405.33,52.98K,0.58%
03/06/2024,1405.6,1411.02,1415.22,1404.65,22.38K,-0.37%
03/05/2024,1410.82,1411.58,1418.96,1408.77,48.33K,0.00%
03/04/2024,1410.75,1396.08,1412.17,1395.96,29.51K,0.63%
03/01/2024,1401.87,1406.5,1407.83,1400.13,29.40K,-0.46%
02/29/2024,1408.41,1412.7,1414.37,1401.55,36.65K,-0.23%
02/28/2024,1411.61,1417.28,1418.48,1409.81,52.27K,-0.34%
02/27/2024,1416.49,1422.31,1430.5,1408.45,33.55K,-0.71%
02/26/2024,1426.6,1433,1441.45,1423.04,30.78K,-0.02%
02/23/2024,1426.83,1406.4,1428.92,1406.4,54.21K,1.53%
02/22/2024,1405.39,1376.79,1405.87,1372.48,53.70K,1.96%
02/21/2024,1378.32,1369.17,1378.75,1362.83,33.04K,0.44%
02/20/2024,1372.29,1376.04,1382.23,1370.56,42.62K,-0.39%
02/19/2024,1377.73,1380.38,1384.6,1374.61,36.04K,-0.27%
02/16/2024,1381.51,1374.49,1384.51,1374.49,34.17K,0.07%
02/15/2024,1380.51,1380.16,1385.4,1378.06,22.57K,-0.17%
02/14/2024,1382.86,1383.78,1390.06,1380.32,40.18K,-0.08%
02/13/2024,1383.95,1379.55,1387.94,1379.55,21.52K,-0.09%
02/12/2024,1385.21,1386.21,1391.13,1384,45.64K,-0.07%
02/09/2024,1386.17,1364.8,1389.69,1364.8,44.62K,1.57%
02/07/2024,1364.71,1349.98,1370.22,1349.98,44.58K,1.44%
02/06/2024,1345.3,1334.01,1345.3,1328.83,29.82K,0.72%
02/05/2024,1335.74,1331.98,1337.61,1330.9,20.46K,0.44%
02/02/2024,1329.86,1321.81,1330.49,1320.29,17.97K,0.26%
02/01/2024,1326.44,1324.66,1330.48,1318.98,20.61K,0.24%
01/31/2024,1323.3,1316.03,1324.89,1316.03,20.63K,0.57%
01/30/2024,1315.82,1312.6,1316.63,1311.13,17.68K,0.37%
01/29/2024,1310.93,1306.78,1314.56,1306.78,25.42K,0.59%
01/26/2024,1303.23,1299.32,1307.36,1298.66,14.77K,-0.45%
01/25/2024,1309.09,1304.81,1312.11,1303.53,17.34K,0.09%
01/24/2024,1307.86,1301.54,1313.55,1300.44,37.84K,0.79%
01/23/2024,1297.67,1295.28,1301.41,1295.28,28.19K,0.37%
01/22/2024,1292.95,1290.16,1299.63,1289.48,25.75K,0.33%
01/19/2024,1288.64,1285.74,1289.11,1282.99,21.25K,0.30%
01/18/2024,1284.77,1282.54,1286.76,1282.06,17.82K,0.30%
01/17/2024,1280.92,1285,1288.23,1279.49,16.93K,-0.13%
01/16/2024,1282.56,1283.13,1287.26,1281.13,32.18K,-0.19%
01/15/2024,1285,1277.35,1285,1276.72,15.91K,0.63%
01/12/2024,1276.98,1275.5,1276.98,1272.11,12.10K,-0.11%
01/11/2024,1278.38,1274.02,1280.42,1271.73,30.05K,0.16%
01/10/2024,1276.3,1275.38,1283,1271.09,20.86K,0.05%
01/09/2024,1275.62,1272.7,1283.17,1271.64,39.62K,-0.08%
01/08/2024,1276.63,1265.61,1277.03,1265.61,41.75K,1.24%
01/05/2024,1260.96,1253.03,1261.55,1252.16,43.10K,0.51%
01/04/2024,1254.53,1249.14,1254.53,1247.74,10.90K,0.41%
01/03/2024,1249.35,1253.41,1256.15,1249.35,7.74K,0.00%
12/29/2023,1249.3,1253.27,1253.42,1245.55,28.50K,-0.27%
12/28/2023,1252.65,1245.38,1254.69,1243.28,15.18K,0.33%
12/27/2023,1248.53,1247.54,1253.7,1246.74,6.24K,-0.05%
12/22/2023,1249.1,1237.52,1250.2,1237.52,17.44K,0.58%
12/21/2023,1241.95,1239.71,1244.33,1239.71,16.87K,0.57%
12/20/2023,1234.96,1236.19,1241.82,1234.96,17.58K,0.09%
12/19/2023,1233.87,1229.68,1235.15,1227.72,27.33K,-0.01%
12/18/2023,1234.02,1222.7,1234.34,1222.7,23.16K,0.44%
12/15/2023,1228.6,1228.62,1234.29,1220.15,31.37K,-0.11%
12/14/2023,1230,1224.55,1233.86,1224.55,44.66K,0.51%
12/13/2023,1223.81,1222.36,1224.89,1218.87,25.91K,0.64%
12/12/2023,1216.05,1225.78,1229.45,1216.05,28.94K,-0.63%
12/11/2023,1223.77,1223.37,1225.5,1220.77,16.48K,-0.30%
12/08/2023,1227.5,1222.01,1228.76,1222.01,12.52K,0.26%
12/07/2023,1224.33,1222.94,1230.64,1220.71,20.57K,0.08%
12/06/2023,1223.34,1227.85,1227.85,1218.91,28.73K,0.04%
12/05/2023,1222.85,1225.19,1228.19,1218.64,21.67K,0.42%
12/04/2023,1217.71,1214.3,1221.28,1206.52,18.89K,0.68%
12/01/2023,1209.45,1209.31,1214.86,1206.07,31.68K,-0.48%
11/30/2023,1215.29,1221.85,1223.94,1211.75,62.86K,-1.15%
11/29/2023,1229.47,1226.83,1231.78,1226.61,39.73K,0.34%
11/28/2023,1225.31,1224.97,1226.85,1222.37,13.20K,0.03%
11/27/2023,1224.92,1215.63,1224.92,1215.08,16.48K,0.99%
11/24/2023,1212.93,1208.13,1214.17,1204.81,22.40K,0.45%
11/23/2023,1207.51,1208.33,1210.21,1202.59,30.11K,-0.27%
11/22/2023,1210.73,1207.92,1211.67,1206.96,17.28K,0.18%
11/21/2023,1208.51,1209.92,1212.82,1205.28,11.07K,0.02%
11/20/2023,1208.28,1212.93,1213.53,1206.37,16.54K,0.02%
11/17/2023,1208.08,1201.59,1210.32,1201.59,27.80K,0.20%
11/16/2023,1205.61,1204.15,1209.02,1202.12,23.04K,-0.05%
11/15/2023,1206.22,1205.97,1216.8,1202.33,31.23K,0.06%
11/14/2023,1205.51,1212.51,1217.61,1205.51,28.03K,-0.27%
11/13/2023,1208.74,1193.4,1214.12,1193.01,19.44K,1.48%
11/10/2023,1191.17,1182.66,1192.18,1182.31,26.45K,0.70%
11/09/2023,1182.9,1172.61,1189.33,1171.87,19.97K,1.10%
11/08/2023,1170.04,1177.42,1177.42,1168.22,16.76K,-0.44%
11/07/2023,1175.17,1177.24,1179.44,1174.55,15.91K,0.15%
11/06/2023,1173.37,1174.87,1177.29,1169.44,18.30K,0.42%
11/03/2023,1168.52,1160.83,1172.52,1160.83,13.11K,0.60%
11/02/2023,1161.56,1165.96,1166.09,1159.6,22.81K,-0.43%
10/30/2023,1166.63,1166.28,1171.4,1164.47,6.41K,0.02%
10/27/2023,1166.35,1163.6,1167.33,1163.05,13.03K,-0.07%
10/26/2023,1167.12,1170.17,1174.93,1164.71,23.33K,-0.26%
10/25/2023,1170.22,1172.87,1174.98,1168.31,12.13K,0.04%
10/24/2023,1169.72,1167.45,1170.5,1162.32,9.55K,-0.10%
10/23/2023,1170.88,1171.13,1174.45,1164.16,12.53K,0.41%
10/20/2023,1166.15,1163.63,1176.85,1163.63,18.55K,-0.65%
10/19/2023,1173.79,1168.24,1174.79,1164.99,14.24K,0.35%
10/18/2023,1169.65,1170.18,1170.77,1164.81,21.26K,-0.16%
10/17/2023,1171.57,1168.64,1173.49,1167.16,15.62K,0.09%
10/16/2023,1170.47,1167,1170.47,1165.11,14.27K,0.24%
10/13/2023,1167.62,1159.86,1168.25,1159.29,17.83K,0.80%
10/12/2023,1158.3,1160.21,1162.52,1156.46,31.79K,0.14%
10/11/2023,1156.72,1159.36,1163.9,1154.78,48.20K,0.04%
10/10/2023,1156.31,1159.05,1162.33,1156.31,22.29K,0.11%
10/09/2023,1155,1163.52,1166.79,1155,14.54K,-0.54%
10/06/2023,1161.28,1164.18,1165.07,1158.28,22.99K,-0.03%
10/05/2023,1161.58,1164.22,1165.41,1158.65,10.32K,0.05%
10/04/2023,1161.05,1170.64,1170.64,1158.25,19.93K,-0.70%
10/03/2023,1169.23,1176.49,1179.82,1168.18,17.70K,-0.63%
10/02/2023,1176.68,1175.06,1178.63,1171.79,11.35K,0.53%
09/29/2023,1170.49,1175.74,1176.86,1168.65,16.47K,-0.48%
09/28/2023,1176.11,1170.32,1178.32,1170.32,17.53K,0.48%
09/27/2023,1170.5,1169.17,1171.6,1164.75,11.10K,0.02%
09/26/2023,1170.23,1173.3,1174.42,1168.34,9.06K,-0.40%
09/25/2023,1174.96,1173.55,1178.55,1168.64,6.94K,1.12%
09/22/2023,1161.99,1168.96,1168.96,1161.99,23.62K,-0.34%
09/21/2023,1165.9,1171.04,1171.04,1165.9,7.00K,-0.23%
09/20/2023,1168.62,1166.53,1170.26,1163.87,10.83K,0.50%
09/19/2023,1162.82,1154.55,1168.41,1154.55,9.87K,0.37%
09/18/2023,1158.49,1160.54,1170.93,1158.49,10.19K,-0.33%
09/15/2023,1162.31,1164.88,1165.43,1157.74,24.27K,-0.01%
09/14/2023,1162.44,1169.85,1171.08,1161.87,10.29K,-0.78%
09/13/2023,1171.53,1176.9,1177.89,1164.4,12.43K,-0.60%
09/12/2023,1178.59,1178.79,1183.76,1174.04,11.02K,0.04%
09/11/2023,1178.16,1180.82,1187.61,1177.97,18.55K,0.07%
09/08/2023,1177.33,1179.31,1180.57,1174.45,11.67K,0.00%
09/07/2023,1177.32,1169.06,1177.32,1169.06,11.86K,1.54%
09/06/2023,1159.48,1158.72,1163.25,1156.67,26.58K,-0.12%
09/05/2023,1160.89,1160.1,1163.75,1152.15,32.26K,0.06%
09/04/2023,1160.16,1152.76,1163.44,1144.45,13.90K,0.84%
09/01/2023,1150.45,1159.46,1168.48,1147.51,26.84K,-0.53%
08/31/2023,1156.6,1162.52,1165.16,1155.32,34.80K,-0.15%
08/30/2023,1158.3,1160.46,1167.68,1158.3,24.56K,-0.21%
08/29/2023,1160.7,1168.01,1170.04,1158.2,24.66K,-0.62%
